Id,age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,subscription
857,56,industrial_worker,married,university,smartphone,7,5,4.7,1,2,342,failure,0,0,1,0.0770795126468505,0
858,52,manager,divorced,grad_school,smartphone,6,5,3.9,1,1,299,failure,0,0,1,0.0908521417028307,0
859,38,teacher,married,university,smartphone,11,7,16.15,1,0,-1,na,0,0,1,0.0661939607430138,0
860,37,manager,married,grad_school,desktop,17,2,22.8,4,0,-1,na,0,0,0,0.1214206598514698,1
861,54,teacher,married,university,smartphone,28,1,7.55,1,2,98,failure,0,0,0,0.0728033700724492,1
862,58,housekeeper,married,high_school,smartphone,4,8,9.35,1,0,-1,na,0,0,0,0.1146115156247162,0
863,28,manager,single,grad_school,smartphone,30,4,14.95,1,0,-1,na,0,0,0,0.0892179470884099,1
864,43,manager,single,grad_school,desktop,28,8,1.9,3,0,-1,na,1,0,0,0.0825813011820674,0
865,59,manager,married,grad_school,smartphone,22,5,21.05,1,0,-1,na,0,0,0,0.0931309353040509,1
866,33,entrepreneur,married,grad_school,smartphone,7,5,10.35,1,2,167,other,1,0,1,0.0925862037659107,0
867,42,technology,married,high_school,smartphone,17,11,14.25,2,9,109,failure,0,0,0,0.0753000562889256,0
868,34,salesman,single,university,smartphone,2,9,5.55,3,5,100,other,0,0,1,0.0775970076080838,1
869,26,technology,single,grad_school,smartphone,15,5,31.35,1,0,-1,na,0,0,1,0.0721950865215259,1
870,47,industrial_worker,married,university,na,14,5,12.6,1,0,-1,na,0,0,0,0.0979972037114375,0
871,30,salesman,single,university,smartphone,12,5,20.8,1,2,370,failure,0,0,1,0.0713689103553465,1
872,50,teacher,married,university,smartphone,12,8,10.3,5,0,-1,na,0,0,1,0.0749641385070724,0
873,47,teacher,single,university,smartphone,12,1,37.4,4,0,-1,na,0,0,0,0.1063588328218909,1
874,40,manager,married,grad_school,na,5,5,1.45,1,0,-1,na,0,0,1,0.0746826938790332,0
875,30,teacher,married,grad_school,na,2,7,10.4,2,0,-1,na,1,0,0,0.0883917709222305,0
876,34,manager,married,grad_school,na,8,5,3.7,2,0,-1,na,1,0,1,0.0758538666860349,0
877,46,teacher,divorced,university,smartphone,7,4,41.35,1,1,307,other,1,0,1,0.083679843117317,0
878,37,industrial_worker,married,high_school,smartphone,8,5,3.5,4,1,358,other,0,0,1,0.0738928331487298,0
879,43,unemployed,divorced,university,smartphone,30,4,15.65,1,0,-1,na,0,0,0,0.0896355746009841,1
880,27,student,single,university,desktop,14,11,11.45,1,0,-1,na,0,0,0,0.0734116536233726,1
881,32,technology,single,grad_school,smartphone,6,8,4.65,2,0,-1,na,1,0,0,0.0785412089408603,0
882,28,salesman,single,university,smartphone,4,2,20.9,1,0,-1,na,0,0,0,0.0728033700724492,0
883,51,teacher,married,high_school,smartphone,5,5,14.25,1,0,-1,na,0,0,1,0.0728215277903873,0
884,32,industrial_worker,married,university,na,21,5,45.65,3,0,-1,na,0,0,1,0.07991211664518,1
885,72,freelance,married,grad_school,smartphone,1,7,12.5,2,1,65,success,0,0,0,0.0740017794563579,1
886,32,industrial_worker,single,university,na,13,5,14.45,3,0,-1,na,1,0,1,0.0904163564723185,0
887,38,teacher,single,university,smartphone,4,2,25.45,1,0,-1,na,1,0,1,0.0708695731120512,0
888,48,industrial_worker,married,high_school,na,8,5,16.0,3,0,-1,na,0,0,1,0.0967897154685599,0
889,53,teacher,divorced,grad_school,smartphone,17,11,2.7,3,0,-1,na,1,0,1,0.0772792475441686,0
890,34,technology,married,university,smartphone,25,8,68.2,10,0,-1,na,0,0,0,0.0821999891053692,1
891,27,industrial_worker,married,university,na,3,6,8.9,5,0,-1,na,0,0,1,0.0802298767090952,0
892,27,industrial_worker,single,university,na,4,6,15.15,1,0,-1,na,1,0,1,0.0824723548744393,0
893,37,manager,single,grad_school,smartphone,8,5,16.95,1,0,-1,na,0,0,1,0.0737566502641948,0
894,32,freelance,single,grad_school,desktop,10,8,11.25,1,2,102,failure,0,0,0,0.0892814991011929,1
895,39,teacher,married,university,na,5,6,4.6,2,0,-1,na,0,0,1,0.0872841501280119,0
896,39,industrial_worker,married,university,desktop,31,10,7.4,1,0,-1,na,0,0,1,0.0846694387449385,1
897,25,industrial_worker,single,university,smartphone,8,7,7.1,1,0,-1,na,0,1,0,0.0708060210992682,0
898,63,retired,married,grad_school,smartphone,7,9,10.45,1,0,-1,na,0,0,0,0.0890999219218128,1
899,51,manager,married,grad_school,na,13,5,8.7,1,0,-1,na,0,0,1,0.083806947142883,0
900,37,entrepreneur,single,university,smartphone,15,5,15.35,1,0,-1,na,0,0,1,0.0726036351751311,1
901,37,salesman,married,university,na,6,5,19.0,3,0,-1,na,0,0,1,0.076053601583353,0
902,32,salesman,single,university,smartphone,15,5,16.45,1,3,345,failure,0,0,0,0.0697074791640186,0
903,38,salesman,married,university,smartphone,4,8,23.0,1,3,96,success,0,0,0,0.1092731465509414,1
904,37,teacher,single,university,smartphone,21,11,2.75,1,0,-1,na,0,0,1,0.0775970076080838,0
905,41,technology,single,university,smartphone,8,7,20.15,1,0,-1,na,0,0,0,0.0727761334955422,0
906,53,retired,married,high_school,desktop,25,7,34.6,5,0,-1,na,0,0,1,0.0796942240299239,0
907,39,salesman,single,university,na,5,6,9.0,2,0,-1,na,0,0,1,0.0738655965718228,0
908,50,teacher,married,university,na,28,5,14.0,1,0,-1,na,0,0,0,0.1058141012837506,0
909,32,teacher,married,university,smartphone,30,4,8.35,2,0,-1,na,0,0,1,0.0728033700724492,1
910,37,industrial_worker,married,high_school,na,3,6,5.8,4,0,-1,na,0,0,1,0.0867303397309026,0
911,44,technology,divorced,university,smartphone,28,7,22.65,2,0,-1,na,0,0,1,0.0728033700724492,0
912,36,manager,divorced,grad_school,na,4,6,16.85,3,0,-1,na,0,0,1,0.1055871298095255,0
913,38,technology,divorced,grad_school,na,9,6,47.1,2,0,-1,na,0,0,0,0.0891907105115029,1
914,38,manager,married,grad_school,smartphone,13,4,11.5,1,2,179,failure,0,0,0,0.0765529388266482,1
915,34,manager,single,grad_school,na,23,5,16.8,1,0,-1,na,0,0,1,0.0728033700724492,0
916,48,freelance,married,grad_school,smartphone,29,1,61.95,3,0,-1,na,0,0,0,0.0728033700724492,1
917,30,manager,single,grad_school,smartphone,6,8,72.3,3,0,-1,na,0,0,0,0.121729341056416,1
918,51,teacher,single,university,smartphone,27,4,3.95,8,0,-1,na,0,0,1,0.0793946216839467,1
919,39,entrepreneur,divorced,grad_school,smartphone,20,11,8.8,1,0,-1,na,1,0,1,0.0815735478365079,0
920,49,salesman,single,university,na,12,5,44.05,1,0,-1,na,0,0,1,0.1184518729686053,0
921,55,retired,divorced,university,na,19,6,49.85,1,0,-1,na,1,0,0,0.0871479672434768,1
922,52,industrial_worker,married,high_school,smartphone,28,1,10.65,1,0,-1,na,0,0,0,0.0755815009169647,1
923,32,entrepreneur,married,grad_school,smartphone,19,7,8.85,11,0,-1,na,0,0,0,0.0797214606068309,1
924,60,manager,married,grad_school,smartphone,30,10,14.2,1,1,270,failure,0,0,0,0.1036805694260345,1
925,31,freelance,married,grad_school,smartphone,28,7,4.4,16,0,-1,na,1,0,0,0.0743467760971801,0
926,42,manager,married,university,na,2,6,48.7,4,0,-1,na,0,0,1,0.1843099159297659,0
927,57,teacher,divorced,university,smartphone,9,9,5.55,2,0,-1,na,0,0,0,0.0728033700724492,0
928,25,student,single,grad_school,smartphone,3,6,7.75,1,0,-1,na,0,0,0,0.0835981333865959,1
929,29,technology,married,university,smartphone,5,2,12.15,1,0,-1,na,0,0,1,0.0797668549016759,0
930,34,teacher,single,university,smartphone,30,4,11.8,2,0,-1,na,1,0,0,0.0725128465854411,1
931,37,teacher,married,university,smartphone,12,2,5.4,4,3,210,failure,0,0,1,0.0847329907577215,1
932,35,technology,married,university,smartphone,9,3,14.55,1,4,90,success,0,0,1,0.0754725546093367,1
933,33,technology,married,grad_school,smartphone,18,11,7.9,3,4,179,failure,1,0,1,0.2312748533764276,0
934,31,salesman,single,na,smartphone,28,1,6.2,2,0,-1,na,0,1,0,0.0727125814827592,0
935,56,manager,married,grad_school,smartphone,30,4,10.75,1,1,83,success,0,0,0,0.0783959471973562,1
936,32,industrial_worker,married,high_school,smartphone,17,4,35.9,1,0,-1,na,0,0,1,0.0763532039293301,0
937,30,technology,divorced,university,smartphone,20,11,5.75,1,4,183,failure,0,0,1,0.1009478328763641,0
938,31,freelance,married,grad_school,smartphone,4,2,9.15,2,0,-1,na,0,0,0,0.0743286183792421,1
939,42,industrial_worker,married,high_school,smartphone,13,4,7.8,1,2,144,failure,0,0,1,0.1430283441977012,0
940,45,industrial_worker,married,university,smartphone,1,6,7.8,2,0,-1,na,0,0,0,0.0884462440760445,1
941,37,unemployed,married,university,smartphone,20,11,31.15,2,2,156,other,0,0,0,0.0948105242133168,0
942,31,salesman,single,university,na,12,5,5.7,1,0,-1,na,0,0,1,0.0997040291976104,0
943,44,industrial_worker,divorced,university,smartphone,11,5,5.9,1,1,369,failure,0,0,1,0.076162547890981,0
944,34,manager,single,grad_school,smartphone,5,8,13.0,1,15,174,failure,0,0,1,0.0765892542625242,1
945,51,teacher,married,university,smartphone,7,5,23.3,1,1,352,other,0,0,0,0.1002669184536887,1
946,37,manager,married,grad_school,smartphone,15,4,7.2,1,0,-1,na,0,0,1,0.0732209975850235,0
947,45,industrial_worker,married,high_school,smartphone,31,7,5.0,4,0,-1,na,0,0,0,0.072258638534309,0
948,54,manager,single,grad_school,na,26,5,20.75,4,0,-1,na,1,0,1,0.0860948196030722,0
949,33,salesman,married,university,smartphone,25,7,6.6,1,0,-1,na,0,1,1,0.0699072140613367,0
950,25,teacher,single,grad_school,smartphone,27,2,17.15,1,0,-1,na,0,0,1,0.1066675140268371,1
951,35,manager,single,grad_school,smartphone,18,8,4.0,6,0,-1,na,0,0,0,0.0876473044867721,0
952,30,industrial_worker,single,university,na,19,5,5.85,5,0,-1,na,0,0,1,0.0729486318159533,0
953,35,technology,divorced,university,na,20,5,12.75,1,0,-1,na,0,1,1,0.072331269406061,0
954,48,manager,married,grad_school,smartphone,6,5,8.45,2,0,-1,na,1,0,1,0.0781235814282861,0
955,44,industrial_worker,married,university,na,12,6,6.95,1,0,-1,na,0,0,0,0.0879741434096562,0
956,43,salesman,divorced,university,smartphone,20,4,28.5,4,0,-1,na,0,0,1,0.0701977375483449,0
957,29,teacher,married,grad_school,smartphone,9,4,8.45,1,0,-1,na,0,0,0,0.0758175512501588,1
958,75,retired,divorced,high_school,smartphone,4,2,6.3,3,0,-1,na,0,0,1,0.1080384217311568,1
959,41,industrial_worker,divorced,high_school,na,20,6,0.0,2,0,-1,na,0,0,0,0.0864035008080184,0
960,34,manager,single,grad_school,smartphone,5,2,12.65,8,0,-1,na,0,0,0,0.0839522088863871,1
961,34,technology,single,university,na,20,5,58.6,4,0,-1,na,0,0,1,0.0735750730848147,1
962,39,industrial_worker,married,high_school,na,3,6,17.0,3,0,-1,na,0,0,1,0.0797577760427069,0
963,39,industrial_worker,married,university,na,28,5,4.1,5,0,-1,na,0,1,1,0.0643509523723058,0
964,27,teacher,married,grad_school,smartphone,10,2,7.45,1,0,-1,na,0,0,0,0.0734661267771866,1
965,35,technology,married,university,smartphone,25,8,19.0,8,0,-1,na,0,0,0,0.0730848147004884,0
966,23,student,single,university,smartphone,8,7,20.2,2,0,-1,na,0,0,0,0.0892270259473789,1
967,42,na,single,na,smartphone,27,1,11.75,1,2,92,success,0,0,0,0.0813556552212518,1
968,58,freelance,married,grad_school,smartphone,14,8,5.7,3,0,-1,na,0,0,1,0.078105423710348,0
969,42,salesman,married,university,desktop,14,5,16.8,5,1,372,other,0,0,1,0.074201514353676,0
970,27,manager,single,grad_school,na,29,5,38.95,3,0,-1,na,0,0,1,0.1904290668748751,1
971,29,entrepreneur,single,university,smartphone,25,7,11.55,2,0,-1,na,0,0,1,0.074237829789552,0
972,45,teacher,married,university,smartphone,23,7,39.9,1,0,-1,na,0,0,1,0.0775606921722077,1
973,42,freelance,married,grad_school,na,16,5,9.1,32,0,-1,na,0,0,1,0.0903437256005665,0
974,40,technology,married,university,smartphone,2,6,10.55,1,0,-1,na,0,0,0,0.1118243059212318,0
975,43,teacher,single,university,smartphone,21,8,5.8,1,4,88,success,0,0,1,0.0794581736967297,1
976,27,manager,single,grad_school,smartphone,7,9,32.85,1,3,221,failure,0,0,0,0.0781780545821001,0
977,58,retired,married,high_school,smartphone,4,8,24.8,1,0,-1,na,0,0,0,0.0728033700724492,0
978,24,technology,single,grad_school,smartphone,7,10,9.35,2,0,-1,na,0,0,0,0.076144390173043,0
979,59,retired,married,university,na,13,5,37.8,1,0,-1,na,0,0,0,0.0943747389828046,0
980,39,technology,single,na,na,6,5,80.65,1,0,-1,na,0,0,1,0.4836035807019774,1
981,36,manager,married,grad_school,smartphone,21,11,25.35,1,0,-1,na,0,0,0,0.1097452472173297,1
982,49,teacher,single,university,na,15,5,62.35,3,0,-1,na,0,0,1,0.0793038330942567,1
983,37,technology,single,university,smartphone,3,2,6.5,1,2,366,failure,1,0,1,0.0752092676992355,1
984,47,teacher,married,high_school,smartphone,6,5,2.0,1,1,356,failure,0,0,1,0.0730848147004884,0
985,39,salesman,single,university,smartphone,7,5,62.6,3,0,-1,na,0,0,1,0.0764621502369582,1
986,49,technology,single,university,smartphone,5,8,46.25,1,0,-1,na,0,0,0,0.0853049588727688,1
987,44,manager,married,grad_school,smartphone,18,8,3.0,2,0,-1,na,0,0,0,0.0888184772937737,0
988,45,technology,married,university,smartphone,1,9,34.05,2,0,-1,na,0,0,0,0.0801935612732191,0
989,28,teacher,married,grad_school,smartphone,28,1,9.4,1,0,-1,na,0,0,0,0.0787409438381784,0
990,46,industrial_worker,married,university,na,23,5,8.1,3,0,-1,na,0,0,1,0.0728033700724492,0
991,51,industrial_worker,divorced,high_school,smartphone,13,5,16.55,1,0,-1,na,0,0,1,0.0731392878543024,0
992,46,manager,married,grad_school,desktop,27,5,6.8,1,0,-1,na,0,0,0,0.0927677809452908,0
993,45,teacher,married,university,desktop,15,7,26.15,3,0,-1,na,1,0,0,0.0728033700724492,1
994,47,teacher,married,university,desktop,9,2,0.15,6,0,-1,na,0,0,0,0.0775243767363317,0
995,26,technology,single,grad_school,smartphone,5,5,8.9,2,0,-1,na,0,0,0,0.0764439925190202,1
996,43,freelance,single,na,na,15,5,36.8,1,0,-1,na,0,0,0,0.1016105895811014,1
997,42,teacher,single,university,smartphone,4,5,12.05,4,0,-1,na,0,0,1,0.0859767944364752,1
998,30,manager,married,grad_school,smartphone,5,4,23.0,7,3,426,other,0,0,1,0.0737294136872877,1
999,62,industrial_worker,married,university,smartphone,11,8,6.8,1,2,286,failure,0,0,0,0.0752728197120185,1
1000,53,teacher,married,university,desktop,30,9,21.05,1,1,120,success,0,0,0,0.0737929657000708,0
1001,47,unemployed,married,university,smartphone,29,7,43.7,1,0,-1,na,0,0,0,0.0756359740707787,1
1002,25,student,single,university,smartphone,24,6,59.85,4,1,385,failure,0,0,0,0.0905706970747916,1
1003,34,industrial_worker,married,university,na,19,5,8.85,3,0,-1,na,1,0,1,0.0883282189094474,0
1004,37,na,single,grad_school,smartphone,8,6,12.35,2,1,97,success,0,0,0,0.0728033700724492,1
1005,35,manager,single,grad_school,smartphone,7,5,26.6,1,0,-1,na,1,0,1,0.087492963884299,1
1006,36,teacher,single,university,smartphone,15,4,47.15,1,0,-1,na,0,0,1,0.1742505401921086,1
1007,43,manager,single,high_school,na,20,6,13.5,1,0,-1,na,0,0,0,0.0728033700724492,0
1008,34,manager,married,grad_school,smartphone,28,8,4.65,12,0,-1,na,0,0,0,0.091251611497467,0
1009,24,student,single,university,smartphone,9,11,12.65,1,1,90,failure,0,0,0,0.0739382274435749,1
1010,31,manager,married,grad_school,desktop,14,5,4.0,3,0,-1,na,0,0,1,0.0886913732682076,0
1011,43,housekeeper,married,university,na,18,6,4.9,2,0,-1,na,0,0,0,0.1203130390572512,0
1012,30,technology,single,na,smartphone,30,4,14.3,1,0,-1,na,0,0,0,0.0797577760427069,0
1013,58,retired,married,high_school,na,30,5,5.2,2,0,-1,na,0,0,1,0.0781598968641621,0
1014,30,student,single,university,smartphone,29,6,8.95,1,6,204,success,0,0,0,0.0756541317887168,0
1015,26,teacher,single,university,smartphone,18,5,14.75,2,0,-1,na,0,0,1,0.0771884589544786,0
1016,48,housekeeper,divorced,university,smartphone,19,11,6.2,1,0,-1,na,0,0,0,0.0733208650336825,0
1017,26,teacher,single,university,smartphone,29,1,11.1,3,0,-1,na,0,0,0,0.083698000835255,0
1018,32,manager,single,grad_school,smartphone,5,2,27.0,4,0,-1,na,0,0,0,0.0728033700724492,1
1019,30,manager,married,grad_school,smartphone,1,6,17.15,1,0,-1,na,0,0,1,0.074210593212645,0
1020,61,retired,married,high_school,smartphone,30,10,23.5,1,0,-1,na,0,0,0,0.152052730012892,1
1021,33,teacher,single,grad_school,smartphone,18,5,25.75,1,0,-1,na,0,0,1,0.0749369019301654,1
1022,71,retired,married,grad_school,smartphone,24,8,3.15,3,2,200,failure,0,0,0,0.0968714251992809,0
1023,28,industrial_worker,single,university,smartphone,17,12,20.1,2,0,-1,na,0,0,0,0.0882828246146024,1
1024,47,teacher,married,university,smartphone,15,5,11.3,4,7,262,failure,0,0,1,0.0743921703920251,0
1025,34,technology,single,grad_school,smartphone,21,8,5.55,2,0,-1,na,0,0,0,0.0728033700724492,0
1026,34,industrial_worker,married,high_school,smartphone,9,7,6.2,4,0,-1,na,1,0,1,0.0699072140613367,0
1027,47,industrial_worker,married,high_school,na,14,5,15.8,3,0,-1,na,0,0,1,0.131262142973871,0
1028,28,teacher,married,university,smartphone,2,12,17.35,1,3,188,other,0,0,0,0.0757993935322208,1
1029,47,housekeeper,married,grad_school,smartphone,17,11,3.5,1,1,118,failure,0,0,1,0.0748733499173823,0
1030,35,freelance,married,university,na,5,6,92.75,2,0,-1,na,1,0,1,0.0745101955586221,1
1031,53,industrial_worker,single,high_school,smartphone,20,11,9.3,2,0,-1,na,0,0,0,0.1429284767490422,0
1032,29,teacher,single,grad_school,smartphone,2,2,13.0,1,0,-1,na,0,0,0,0.0774699035825177,0
1033,25,manager,married,na,smartphone,5,2,7.05,1,1,297,success,0,0,0,0.0768706988905634,1
1034,46,technology,married,university,smartphone,15,7,2.45,2,0,-1,na,0,0,1,0.0872387558331668,0
1035,52,salesman,married,university,smartphone,5,8,37.8,2,0,-1,na,0,0,0,0.081882229041454,1
1036,34,technology,married,university,smartphone,20,8,10.45,2,0,-1,na,1,0,0,0.083643527681441,0
1037,33,technology,single,grad_school,smartphone,15,5,5.9,2,5,291,failure,0,0,1,0.0805113213371343,0
1038,27,student,single,grad_school,smartphone,5,3,3.6,3,0,-1,na,0,0,0,0.0728033700724492,1
1039,32,teacher,single,grad_school,smartphone,15,5,2.4,1,5,352,failure,0,0,1,0.0867031031539956,0
1040,35,manager,married,grad_school,smartphone,8,6,9.5,4,0,-1,na,0,0,0,0.0812013146187787,1
1041,34,technology,single,university,smartphone,15,5,50.25,1,0,-1,na,1,0,1,0.0745646687124362,1
1042,52,teacher,single,university,na,14,5,19.85,4,0,-1,na,0,0,1,0.1031993899006772,0
1043,25,manager,single,grad_school,smartphone,14,8,9.55,1,0,-1,na,0,0,0,0.0775970076080838,1
1044,29,manager,single,grad_school,smartphone,30,4,31.75,1,0,-1,na,0,0,0,0.0977974688141194,1
1045,39,technology,married,university,na,14,5,9.6,2,0,-1,na,0,1,1,0.0711419388811214,0
1046,45,technology,married,university,smartphone,7,7,4.3,14,0,-1,na,0,0,0,0.0752365042761425,0
1047,38,industrial_worker,married,university,na,7,5,13.85,1,0,-1,na,0,0,1,0.0752183465582045,0
1048,42,salesman,single,na,na,20,6,0.0,11,0,-1,na,0,0,0,0.1163818931236722,0
1049,58,industrial_worker,divorced,high_school,desktop,3,2,14.3,1,0,-1,na,0,0,0,0.0803842173115682,0
1050,43,industrial_worker,married,high_school,smartphone,12,5,2.4,3,5,347,failure,0,0,1,0.0745101955586221,0
1051,35,manager,married,grad_school,smartphone,30,4,12.8,1,1,87,failure,0,0,0,0.0772974052621066,1
1052,50,freelance,divorced,grad_school,smartphone,20,4,3.3,1,0,-1,na,0,0,1,0.0729213952390463,1
1053,31,salesman,single,university,na,20,5,6.9,1,0,-1,na,0,0,1,0.091306084651281,0
1054,44,teacher,divorced,university,na,27,5,29.5,2,0,-1,na,0,0,1,0.0720044304831768,0
1055,41,technology,married,grad_school,smartphone,19,11,40.2,1,0,-1,na,0,0,1,0.0734116536233726,1
1056,36,industrial_worker,divorced,university,smartphone,14,8,8.8,1,0,-1,na,0,0,0,0.0986145661213298,1
1057,44,industrial_worker,married,university,na,14,5,1.25,2,0,-1,na,0,0,1,0.0757630780963448,0
1058,27,technology,single,grad_school,smartphone,2,9,25.95,2,1,184,success,0,0,0,0.0825631434641294,1
1059,85,retired,divorced,high_school,smartphone,18,2,17.25,3,0,-1,na,0,0,0,0.1419207234034826,1
1060,80,retired,married,high_school,desktop,9,12,16.65,2,0,-1,na,0,0,0,0.074210593212645,1
1061,47,housekeeper,married,university,smartphone,13,8,3.15,1,0,-1,na,0,0,0,0.07808726599241,0
1062,28,manager,single,grad_school,smartphone,2,7,13.55,1,0,-1,na,0,0,0,0.0772701686851996,0
1063,49,teacher,married,university,smartphone,26,8,7.45,4,0,-1,na,0,0,0,0.0728033700724492,0
1064,36,technology,married,university,na,8,5,8.4,1,0,-1,na,0,0,1,0.0735569153668767,0
1065,32,teacher,married,university,smartphone,7,7,30.75,1,0,-1,na,1,0,0,0.0873658598587329,1
1066,49,manager,divorced,grad_school,smartphone,8,8,7.95,2,0,-1,na,0,0,0,0.0728941586621393,0
1067,34,technology,single,grad_school,smartphone,12,8,18.7,2,0,-1,na,0,0,0,0.2899605977520745,0
